"","...d2br1listofids.csv","...d2br2listofids.csv","...d2br3listofids.csv","...d25br1listofids.csv","...d25br2listofids.csv","...d25br3listofids.csv","...d37br1listofids.csv","...d37br2listofids.csv","...d37br3listofids.csv"
"contig00080_9",0.000115001405961848,6.16780159173133e-05,0.000157893123489154,4.68596417360805e-06,4.55877020260764e-06,1.2980941977111e-05,4.76636410603846e-06,4.50352667284146e-06,4.71696219724648e-06
"contig00081_3",5.5242564958338e-05,5.65623818553558e-05,0.000164769359255889,4.72703636955202e-05,1.53290918366568e-05,7.27484397654827e-05,0.000144244230077562,1.51433327166462e-05,0.000111027142077021
"contig00081_4",4.20178297107359e-05,4.30216904414979e-05,4.17748577507355e-05,3.59541251138654e-05,0.000244847403245508,0.000431596652645036,0.000329139106813346,0.000380097651187820,0.000470495538438077
"contig00082_10",1.31305717846050e-05,1.34442782629681e-05,1.30546430471049e-05,0.000662904181786893,0.000404435442860884,0.000217873310229465,0.000674278031319008,0.000723481324704088,0.000735149278809495
"contig00082_2",2.35814350417395e-05,2.41448262681876e-05,2.34450732274536e-05,2.01783355230877e-05,1.9630622709188e-05,1.86325085521797e-05,0.000184720927293205,9.6963686527505e-05,0.000101559084042756
"contig00082_4",1.17607156951169e-05,1.20416945256101e-05,1.16927082762873e-05,9.05714602105006e-05,6.85323520534502e-05,2.78776463834140e-05,1.02361610826882e-05,6.77018717128432e-05,5.06503319907892e-05
"contig00082_5",0.000884066417068168,0.00166745142482987,0.00118735921190849,0.000544137933770244,0.000684305062761896,0.00104166977342052,0.00122844237852409,0.00116070088114401,0.00092180204872096
"contig00084_10",0.000525602093674007,0.000350230729045407,0.000555741338669532,0.000335528568300874,0.000243079551958537,0.000151616152623152,0.000108920883722828,7.54706527629245e-05,7.9047431478766e-05
"contig00084_11",0.000166148934477093,0.000170118449131413,0.000165188163001275,9.04727984891383e-05,0.000238903395323582,0.000202887315345957,0.000354953938720276,0.000310537296722075,0.000247193482990342
"contig00084_12",0.00295938527243241,0.000646872899444105,0.00142154731770489,0.00122347490495384,0.000193764132064791,0.000236458597741331,0.00078140939027629,0.000410177321425704,0.000773310320509733
"contig00084_13",1.7055207631664e-05,1.74626787769918e-05,1.69565843268668e-05,0.000131345327906741,0.000241362490284186,0.000256042294643237,0.000400796698333595,0.000238437640966529,0.000308499771158659
"contig00084_3",0.000143794350565629,0.000189295437942591,0.000142962846524739,1.75775722778897e-05,5.13013606800113e-05,8.11549261383829e-05,1.78791613577620e-05,1.68932289416809e-05,1.76938493087824e-05
"contig00084_4",0.000372324657714576,0.000538966177475432,0.000268055337233886,0.000142817774757854,0.000309945720775068,0.000375341533390021,0.000122919234334614,0.000221723629859561,0.000165879837269835
"contig00084_5",1.7055207631664e-05,1.74626787769918e-05,0.000118696090288068,0.000218908879844568,0.000156175729007414,9.43313717106664e-05,1.48443221605035e-05,1.40257435862664e-05,4.40713958798085e-05
"contig00084_7",7.78982236210272e-05,7.97593137398556e-05,7.74477699873187e-05,0.000599908716787529,0.000281004644174219,0.000636017539118225,0.000384201079738426,0.000448429813199113,0.00060387716039805
"contig00084_8",0.000264200879485797,0.000136847744309539,0.000163784412028775,3.98952968647464e-05,7.76247891930231e-06,1.71915277293817e-05,5.14010859478364e-05,2.30052377988593e-05,7.76411343240114e-05
"contig00085_4",1.58286344800717e-05,1.62068011937150e-05,1.57371039471949e-05,0.000528230125816721,0.000329417983818566,0.000587817358844794,1.37767510462207e-05,1.30170428488979e-05,1.36339592276576e-05
"contig00085_7",1.35541386163664e-05,1.38779646585477e-05,9.43303239532738e-05,0.00140337068992829,0.00152324421373934,0.00161714874812408,0.000813999941581394,0.000367836436633374,0.000525367226543758
"contig00086_33",3.48389040315147e-05,1.18904169561929e-05,3.46374448687003e-05,0.00088439920820287,0.00078305468877153,0.000541372685671876,0.000940003646761735,0.000429758650840500,0.00059016545119117
"contig00086_4",2.39479858454971e-05,2.45201344485221e-05,2.38095044175177e-05,0.000225411872475529,0.000179421857300558,0.000208143463411915,0.000104217909468820,1.96941788180217e-05,0.000103137722654819
"contig00086_41",1.02710250404021e-05,1.05164132190328e-05,1.02116318946242e-05,0.00420982856055459,0.00513868629478113,0.00254014918813138,0.00290536372063633,0.00271136324513978,0.00237982273203123
"contig00086_46",1.03864298161370e-05,3.19037254959422e-05,1.03263693316425e-05,0.000808765825595039,0.000250742605570842,0.000336473794888351,0.000262160736762690,0.000247704087290939,0.00029522883397238
"contig00086_48",1.25256402931733e-05,1.28248941695522e-05,1.24532096275905e-05,5.35901593838102e-05,7.29897408048941e-05,6.92785954839854e-05,0.000163528914857580,0.000133909741610885,7.55225275374857e-05
"contig00086_64",0.000509645919305124,0.00034188339552369,0.000401864601176277,0.000105264929040594,0.000160926321524750,0.000180515710231764,0.000107071023340210,0.000101166675221093,0.000196785206190830
"contig00087_2",1.27678488071297e-05,1.30728893606761e-05,1.26940175485660e-05,0.000469787325382827,0.000499550542533259,0.000252207988689726,0.000255592983498394,0.000157499026735284,0.000120973140992366
"contig00087_21",0.000286316184754572,0.000376915695018433,0.000447323698038850,0.000664992225557333,0.000783140240469199,0.00106650500279202,0.000462801300632336,0.000302732642538971,0.000246617811162232
"contig00087_22",0.000358600443220936,4.07964305910756e-05,0.00083189587417413,0.00044322757683472,0.000895562546353646,0.00185746835256385,0.000589549932702067,0.000819175972387542,0.00106391895628239
"contig00087_28",8.12907760735343e-05,3.56712508685786e-05,0.000173187224343502,9.93706975508842e-06,9.66734183668555e-06,6.4230657622087e-05,1.01075660942122e-05,9.55019224089999e-06,1.00028042574775e-05
"contig00087_30",5.09026571385567e-05,3.12712727878729e-05,1.01216615695615e-05,0.000148092982297199,0.000127123415781966,0.000136747838096614,4.43040892675821e-05,7.53497546407572e-05,2.63069345449958e-05
"contig00087_31",0.000193549466841748,0.000388420287235634,0.000515713068045094,0.00122557193646090,0.000599375193874504,0.000568900110367056,0.000680576117010288,0.000783115763753799,0.000553488502247087
"contig00087_32",0.000232389114042617,0.000237941192944597,0.000128358501468740,2.20947137571240e-05,2.14949835251444e-05,2.04020764035041e-05,6.74214185278736e-05,0.000233579562182459,2.22408720361789e-05
"contig00087_33",0.000397565205680698,0.000489782354382278,0.00060241112717827,0.000314722631516494,2.30077399553868e-05,0.000156225099305029,0.000312720842055612,9.61608593161457e-05,0.000162980373692901
"contig00087_4",0.000179019626584473,0.000283276623681694,0.000339788455648588,4.17776805900548e-05,0.000176122629095109,0.000192885827969748,0.000212472428107207,0.000147220921234719,0.000154198158588860
"contig00087_41",1.40485144929512e-05,1.43841518193458e-05,1.39672776674192e-05,0.000324570673520304,0.000432709045249335,0.00036630718940881,1.22273899863114e-05,1.15531200968942e-05,1.21006568221156e-05
"contig00087_50",0.000210089148553679,0.000215108452207489,0.000255290797365606,0.000139821597665032,9.71616679545668e-05,0.000165998712555783,0.000142220601709471,0.000326346468191562,0.000301599704126972
"contig00087_6",2.58691862025053e-05,8.8290782622477e-06,7.71587857709481e-05,0.000140194256507423,0.000165102326815335,0.000102200699894419,9.7568184648235e-05,6.3822366803925e-05,9.6556920201844e-05
"contig00087_65",3.98444936912151e-05,0.000106070719536796,0.000118842267739161,0.000211385459721174,0.000165844915991416,0.000207784595371549,0.000117909986540413,9.8301116686505e-05,7.55039259297178e-05
"contig00087_73",7.94151420649647e-06,2.43937420029112e-05,2.36867750133037e-05,0.000564022615617854,0.000680933009025923,0.000508264099268738,0.000739589020082682,0.000724928509997388,0.000554072858509551
"contig00087_85",3.12294680282496e-05,3.19755807335457e-05,3.10488807606818e-05,2.67226605576026e-05,7.79919334662334e-05,2.46754842988326e-05,0.000135905787347853,7.70468211867202e-05,0.000188296031495488
"contig00087_90",0.000829000424022627,0.000965081163957925,0.000824206652919918,0.00152562098456131,0.000444317681565208,0.000367889038637141,0.000484318805821441,0.000569679526350295,0.000596678333570118
"contig00088_2",1.40913453298200e-05,1.44280059407462e-05,1.40098608310394e-05,8.4404501029501e-05,8.21134584055059e-05,5.56702999424883e-05,1.22646686143185e-05,1.15883430240189e-05,3.64126472055735e-05
"contig00088_3",9.89135679960903e-05,8.28627889826515e-05,0.0001341021698224,0.000546306842683441,0.00036679474805261,0.000248675114139986,5.47853679736871e-05,6.6554063437556e-05,2.32360861545294e-05
"contig00088_5",0.000107210441787702,8.5378097010189e-05,5.92169375332591e-05,9.17386182029039e-05,9.91650013144548e-06,4.70614906730313e-05,1.03680703749909e-05,9.79633121618092e-06,1.02606084909176e-05
"contig00088_8",2.75663693927293e-05,2.82249658960125e-05,9.1356547765028e-06,7.86273113822106e-06,3.82465412624339e-05,2.17811431981743e-05,5.59834575317598e-05,5.28962934058596e-05,7.12326935393326e-05
"contig00089_12",0.000149869042418319,0.000288485265347009,0.000208603375279289,0.000579649513833134,0.000204606594151796,0.000364723500738647,0.000339147516027587,0.000281006045625236,0.000438903849585555
"contig00089_15",0.000677102606166636,0.00165784221128065,0.00143418142214309,2.51907882963388e-05,0.000269577213764391,0.000255870626996812,0.000538083040862583,0.000266310456246243,0.000431076265006959
"contig00089_16",0.000489384134277983,0.000835126932099665,0.000378431064330193,4.6528867794414e-05,0.000135797719447089,0.000214821863307484,0.000425944726464331,0.000223586853639894,0.000421529939415109
"contig00089_19",7.67767652521752e-05,7.86110622685177e-05,0.000228998389663500,1.31393812708478e-05,1.2782731066448e-05,1.21327962665356e-05,1.33648216129450e-05,1.26278289431169e-05,1.32262993171961e-05
"contig00089_20",0.000384040513536901,0.000310433480590983,0.000301436655781547,1.72957161626466e-05,6.16962428003051e-05,3.72650171043595e-05,5.8641564220065e-06,5.540782087286e-06,5.80337623101462e-06
"contig00089_21",0.000108569559990828,0.000111163428321991,4.62607485159152e-05,0.000119444912291029,1.29114162785263e-05,1.22549385108296e-05,1.34993667969680e-05,1.27549547378463e-05,1.33594499814632e-05
"contig00089_23",8.69723894550178e-05,0.000139936143640356,0.000209997268800740,1.06315961358204e-05,1.03430162661313e-05,9.81712816190116e-06,1.08140088857432e-05,1.02176787953715e-05,1.07019249851506e-05
"contig00089_24",0.000439465169761467,0.000512028643615204,0.000617720027723991,0.00115406847496637,0.00142550502217408,0.00116144672981653,0.00122662770954482,0.00108421297224067,0.000978962974051483
"contig00089_25",0.000505527013707291,0.000458449888767212,0.000301562254388122,0.000679757677934017,0.000805591679428302,0.000582032985898715,0.000641135551813498,0.000677048941178303,0.000734018279919018
"contig00089_27",4.33760702957545e-05,1.48041270549471e-05,0.000206042833327403,0.000127845220686424,5.21572749353608e-05,2.66567275637024e-05,4.194798024501e-06,1.98173957866434e-05,2.07566011182275e-05
"contig00089_28",4.93447822225724e-05,5.05236934010473e-05,1.63531471622096e-05,1.40745685499117e-05,0.000369698417711825,0.000168952426302327,7.15802723397946e-05,9.4686247626859e-05,0.000127509056406706
"contig00090_11",0.000385163439015079,0.000347969555041527,0.000518090147594906,0.000252031367219743,0.000169747149308861,0.000411741904672678,0.000177476969360138,0.000204954615836569,0.0004488513243772
"contig00090_12",0.000216067295057239,0.000240466765679104,0.000214817866075937,8.03852390757153e-06,7.82032937195294e-06,7.42270665899843e-06,8.17644574287898e-06,7.72556201601259e-06,8.09169937901633e-06
"contig00090_17",0.00129583754276854,0.00135272767296874,0.00127155799893335,0.000574280957298178,0.000235424052435668,0.000403551208057986,0.000554743842127822,0.00046167111970758,0.000868937668109381
"contig00090_19",0.00014071544844579,0.000343569003291587,0.000139901748439231,9.26218679748288e-06,9.01077763700433e-06,8.55262687641037e-06,9.42110375994486e-06,8.90158433695128e-06,9.32345689572841e-06
"contig00090_20",0.00669053134624795,0.0126748518762259,0.0124360538073343,0.00970761378074365,0.00282516234514048,0.00252828808354193,0.00295381249704285,0.00252512425614286,0.00292319713230758
"contig00090_21",0.000392715663309492,0.00170118449131413,0.00129147109255542,0.000180945596978277,0.000226329532411815,0.000405774630691914,0.000184050190447550,0.00012421491868883,0.000234183299675061
"contig00090_22",0.00184604961894801,0.000798065086000567,0.00137313215861146,0.000783970124524224,0.000990359107801993,0.000637474345850315,0.000107116277365290,0.000101209433748236,8.24491498855983e-05
"contig00090_23",0.00292903359437048,0.00288895653836803,0.00317926097649493,0.0100023539924329,0.0104466869640546,0.0156907387716972,0.00867711043220457,0.0104968828089659,0.0131700875450980
"contig00090_25",0.000127992773580395,0.000131050687806409,0.000155531008856585,1.21690885000775e-05,1.18387755415411e-05,1.12368359268530e-05,1.23778809399891e-05,1.16953123442406e-05,1.22495879830032e-05
"contig00090_26",0.000522721810091893,0.000497651696972088,0.0005926393510273,0.00105936261496210,0.000755778974303738,0.0006738757259705,0.000806158614791949,0.000837119827020793,0.000718812628169284
"contig00090_27",0.000717200886441871,0.000897521473003663,0.00055459724944942,6.81888579745723e-05,6.63379663965663e-05,6.29650289004695e-05,6.93588156120079e-05,6.55340777910034e-05,6.86399326633799e-05
"contig00090_4",0.00106660644650330,0.00130010602982549,0.00106043869674944,0.000130383091072259,0.000549657435857264,0.000521710239461033,0.000574687329356637,0.000375920753922019,0.000568730870639433
"contig00090_5",3.50148580922799e-05,5.97523478354137e-05,0.000150853652988767,0.000109859826736811,0.000145742501931850,0.000101443657672979,0.000132061987301651,0.000143976383025689,9.04799112380916e-05
"contig00090_7",0.00051127890134745,0.000188457847509216,0.000223661849019425,1.74997954094035e-05,5.10743635088608e-05,0.000177750833798670,1.78000500243206e-05,0.000117729360987378,8.80777897007972e-05
"contig00090_9",0.000920045581597148,0.000674995487961432,0.000986750950319098,0.00150635386252919,0.000862393563155362,0.00071551169205079,0.00109082500917067,0.00107833346183378,0.00101711900219372
"contig00092_115",0.000256775626010053,0.000262910330475820,0.00042548466227601,2.44132948304024e-05,2.37506299444497e-05,2.25430350384397e-05,2.48321685524473e-05,7.03884539236703e-05,0.000122873953533211
"contig00092_116",0.000256775626010053,0.000379759366242852,0.000595678527186414,2.44132948304024e-05,2.37506299444497e-05,2.25430350384397e-05,2.48321685524473e-05,2.34628179745568e-05,2.45747907066422e-05
"contig00092_141",8.12295477711942e-06,8.31702275670433e-06,8.07598304495766e-06,0.000215471997606821,0.000182575141260146,0.000211801520765375,7.06996714498499e-06,6.68009931788786e-06,6.99668909398248e-06
"contig00092_143",1.83411161435752e-05,1.87793093197015e-05,1.82350569546861e-05,0.000423745045984842,0.000290096980035778,0.000391282679595775,0.000207525980045452,0.000226248601897512,0.000173778877139827
"contig00092_144",1.50552484305568e-05,1.54149379432077e-05,1.49681900735535e-05,3.8647756637054e-05,6.26645285179291e-05,8.32697124872658e-05,3.93108596628318e-05,8.66672168832162e-05,1.29678048680001e-05
"contig00092_75",1.54580644420767e-05,1.58273777543972e-05,1.53686767644846e-05,6.61363505438995e-05,9.00776399899864e-05,0.00013435347303846,4.03626552390949e-05,8.89860721844394e-05,3.99443086402278e-05
"contig00093_10",4.98772798724563e-05,1.70229710380028e-05,1.65296199733126e-05,0.000213396785747762,0.000290646198097186,0.00048605378424607,7.23527213218787e-05,9.57080416659977e-05,4.29616844727629e-05
"contig00093_14",7.71612899529374e-06,7.9004773765689e-06,7.67150977058583e-06,3.30129696371051e-05,5.78103814006805e-05,3.04839038082406e-05,8.73064223229615e-05,0.000133256271701907,8.64015179101643e-05
"contig00093_17",0.00383818728754178,0.0035050339818547,0.00344929062375774,0.00569079381789784,0.00463439349285139,0.00239518341857297,0.000230734813033463,0.000123223677442435,8.93517327937264e-05
"contig00093_18",0.000802240420119979,0.000679435411186799,0.000620356637598423,0.000500019154262113,5.77140307650127e-05,0.000195641339797887,0.000428142060370694,0.000230773573935462,0.000463515659571138
"contig00093_3",8.77032498706062e-06,8.97985948494263e-06,8.71960977719338e-06,0.000157597778013338,0.000343144774946945,0.000242540813411676,0.000160301778776899,7.9337270646414e-05,5.28800999266266e-05
"contig00093_4",1.42214192867106e-05,1.45611875340454e-05,1.41391826233259e-05,6.08454425003876e-05,8.28714287907875e-05,0.000303394570025031,0.000111400928459902,5.8476561721203e-05,8.57471158810222e-05
"contig00093_8",6.60280181168707e-05,0.000202816540652776,6.56462050368701e-05,1.88331131548819e-05,5.49657435857264e-05,1.73903413153678e-05,5.74687329356637e-05,1.80998881518009e-05,1.89576956879811e-05
"contig00094_2",0.000168779484512226,0.000279157598089495,0.000167803501639191,1.11094206812505e-05,3.2423612789333e-05,1.02583474051327e-05,1.13000317570125e-05,1.06769003142646e-05,1.11829103777417e-05
"contig00094_4",0.000221783170258203,6.3582920614114e-05,0.000202860633607219,0.000144230559477886,0.000273246210915607,0.000273372160024687,0.000223918479576578,0.000284526072866122,0.000191032442153360
"contig00094_6",0.000236557072780915,0.000279471611135715,0.000452286845726468,7.78534205221494e-05,7.57401978543474e-05,0.000129400571204902,4.75135193562574e-05,4.48934233686401e-05,0.000109715797879261
"contig00094_7",0.00249402860510754,0.00306902257060388,0.0032985593124962,0.00142926546863534,0.000552378512272399,0.000994348723725236,0.000497872686323819,0.000658585039186816,0.00116280123551528
"contig00094_8",0.00158393054696089,0.00140908120940412,0.00265904010289794,0.00562136686471277,0.00378275482542218,0.0051496903973766,0.00151420425543968,0.00185778065468204,0.00208002133025995
"contig00096_1",0.00032270450295858,0.000309097280424275,0.000300139180686591,6.23528746344062e-05,0.000129986555777056,2.46754842988326e-05,8.1543472408712e-05,2.56822737289067e-05,6.27653438318293e-05
"contig00097_10",0.000647074577545333,0.000531483344992658,0.000982673192321148,0.00088225891625562,0.000526825511598577,0.000342723495769017,0.000637460868409439,0.000614003898072632,0.000557356253226645
"contig00097_13",1.05765704077367e-05,7.58048092447445e-05,9.46386937602476e-05,8.14521369856447e-05,9.68503948764515e-05,9.1926060499999e-05,0.000101260696477028,9.56767543035701e-05,6.37707383554513e-05
"contig00097_15",0.00109862325432154,0.0010455847488452,0.00110189389187542,0.00134592667311067,0.000616422108694377,0.000760986768135307,0.00139429376138149,0.00110248219245053,0.00145487907536349
"contig00097_8",0.000234447310704831,0.000102877955403582,0.000765872392096818,0.000143295426178449,0.000306692917108763,0.000661589071780295,0.000437262098423528,0.000358063004742149,0.000375032675566583
"contig00099_10",3.47515884825635e-05,3.55818492373291e-05,3.45506342299317e-05,0.00205181811740029,0.00176468966248911,0.00271838493192854,3.02467015450861e-05,2.85787707660015e-05,2.99332037178649e-05
"contig00099_11",3.52821470853507e-05,3.61250835768303e-05,3.50781248288619e-05,0.00135857190315751,0.00179163148939734,0.00220233406428970,9.21254497441937e-05,2.90150878769328e-05,3.03901991944735e-05
"contig00099_7",9.00967108807202e-06,9.22492387634457e-06,8.95757183738969e-06,3.85473076269512e-05,2.25005967894786e-05,7.83073848703694e-05,7.84173743761492e-06,7.40931093933371e-06,2.32813806694505e-05
"contig00100_26",1.66857807515558e-05,1.70844258070930e-05,8.29464684581392e-05,0.000128500302753526,0.000236134421902579,0.000329600331789461,0.000130705060467394,0.000150941305525849,0.000158094862957532
"contig00100_38",8.72068163807726e-05,2.97634336387721e-05,8.67025349543568e-05,2.48739230347496e-05,7.25962651132235e-05,6.89051259665515e-05,0.000126503500172845,0.000167338588573254,0.000175269262020957
"contig00100_40",2.49835744225997e-05,2.55804645868366e-05,2.48391046085455e-05,6.41343853382463e-05,0.00018718064031896,0.000256625036707859,0.000195704333780909,0.000102729094915627,0.000451910475589171
"contig00101_10",0.00228665452215268,0.00166602125206783,0.00157474112901311,4.62567691523414e-06,4.50011935789573e-06,4.27131190202015e-06,4.70504246256895e-06,4.44558656360023e-06,4.65627613389010e-06
"contig00101_13",1.37968993080028e-05,1.41265252195963e-05,1.37171174703908e-05,3.54174963808226e-05,1.14853792567189e-05,3.2704223966214e-05,8.40587436969409e-05,0.00010211578688628,5.94196432011348e-05
"contig00101_16",0.000126744824538783,6.05606976964413e-05,0.000142813499074727,0.000788098647377049,0.000640094673932499,0.000460669187677658,0.00200772849433370,0.00186921879651780,0.00166668297191044
"contig00101_17",8.47359565833174e-05,7.09857892284715e-05,6.89285152887137e-05,0.00103487956786076,0.000711806379435157,0.000517362654132191,0.00199129159622075,0.00240095016333639,0.00199719324072881
"contig00101_18",0.000223643287170046,0.000228986416866037,0.000133410029591059,0.000293432053348643,0.000285467248945224,0.000247391629679909,6.4884053314459e-05,6.1306072772229e-05,8.98961698752652e-05
"contig00101_26",0.000848931661502623,0.000728734756458025,0.00069056397506318,0.00276626636080148,0.00160614185802447,0.00118570508968417,0.00108220341242484,0.00120587566517843,0.00124825346932551
"contig00101_35",3.74753616338996e-05,8.9531626053928e-05,6.20977615213636e-05,1.06890642230411e-05,1.03989244621645e-05,9.87019371953305e-06,1.08724629878283e-05,1.02729094915627e-05,3.22793196849408e-05
"contig00101_8",0.000168411544184731,0.000134116200971471,0.000130229313635896,1.60119585527336e-05,1.55773362388698e-05,1.47853104300698e-05,1.62866854473541e-05,1.53885688740008e-05,1.61178789250042e-05
"contig00102_4",8.83177312391264e-05,9.04277569789446e-05,0.000146345043075825,7.55723648890164e-05,0.000269577213764391,0.000255870626996812,0.000128115009729187,0.000121050207384656,0.000126787136766753
"contig00103_10",0.000109962240455571,3.99510709395337e-05,7.4059801538142e-05,3.03526766118587e-06,2.95287954796688e-06,8.40822335278717e-06,3.08734559132499e-06,2.91709632530944e-06,9.16603859050506e-06
"contig00103_17",3.25490230153588e-05,3.3326661609611e-05,3.23608052998656e-05,8.35553611801097e-05,0.000298053680007108,0.000282899214355630,0.000991537997833634,0.00099039528830629,0.00137376541288257
"contig00103_2",0.000170282783564561,0.000224165650195173,0.000217668995648569,2.08155461185536e-05,2.02505371105308e-05,1.92209035590907e-05,2.11726910815603e-05,2.00051395362010e-05,2.09532426025054e-05
"contig00103_23",8.40356594214718e-06,2.58130142648987e-05,8.3549715501471e-06,0.000107862375341596,4.89694806491017e-05,6.63994850223133e-06,6.58278213626693e-05,3.45543319261654e-05,5.06687502933313e-05
"contig00103_24",0.000437212552395495,0.00044765813026964,0.000434684330649546,1.78151070384018e-05,5.19946223108223e-05,0.000148052905792996,0.000126845401524663,8.56075790963558e-05,1.79329553805227e-05
"contig00103_25",2.64112072467483e-05,2.70422054203701e-05,2.62584820147481e-05,2.25997357858582e-05,6.59588923028717e-05,0.000354762962833502,0.000114937465871327,0.000108599328910806,0.000159244643779041
"contig00103_26",0.00059914312735679,0.000730306473543945,0.000368753373972542,7.32398844912072e-05,0.000546264488722343,0.000383231595653475,0.00027315385407692,0.000164239725821897,0.000319472279186348
"contig00103_28",0.000173157050392946,0.000286397996887205,0.000225126755025578,0.000102578051477599,5.54409517435281e-05,0.000178915038892977,0.000173896742312527,0.000208122633215233,0.000217986183847391
"contig00103_29",0.000797237860668766,0.000464972418527106,0.000591962503935095,0.000889432833056975,0.000798083394858254,0.000677767669168809,0.000869559649004693,0.000771814007870463,0.000773622996524819
"contig00103_3",0.000226249852288578,0.000518466525833436,0.000439171581482092,0.000230475160986316,0.000331844465937136,0.000246869880211165,0.000103149007833242,7.97407659834586e-05,8.35199180659307e-05
"contig00103_30",0.00239986450463241,0.00285763305355642,0.00178507180619489,0.000319438573127035,0.000547543368796274,0.000519703661616952,0.000479642886424578,0.000482431634199925,0.000474671534341373
"contig00103_31",0.000908921253575333,0.000653425674906432,0.000634488425251757,0.000380602244929202,0.000402468833786700,0.000473686702774243,0.00035346877579676,0.00042939902017034,0.000316490400816086
"contig00103_32",0.000467389341726163,0.000939387472936077,0.000327001695502012,0.000340688900891683,0.000562009288348438,0.000451367285825837,0.000617735069383351,0.000555198816341759,0.0004025847735987
"contig00103_33",0.000167462364789165,3.42926518011940e-05,0.000166493998281917,0.000143295426178449,0.000306692917108763,0.000238172065840906,0.000262357259054117,0.000302976388627972,0.000375032675566583
"contig00103_34",0.000710040426706059,0.00100134543259486,0.000785851671890648,0.000470008997865313,0.00105948462273936,0.000772736035839385,0.00211051839505756,0.00192803156399619,0.00178861737577909
"contig00103_5",0.000168684717816823,3.45429631282100e-05,0.00036896042247,0.00025981448074983,0.00087062528161333,0.00119955274036661,0.000381726620229591,0.000305187895114308,0.00037777014035174
"contig00105_17",5.6572353343708e-06,5.79239406189078e-06,5.62452185138422e-06,0.000217837110543003,0.000202505371105308,0.000138569304728328,0.000349595596928089,0.000227965543552058,0.000229023814492501
"contig00106_15",3.13141007329333e-05,0.000134661388780298,5.60394433241574e-05,2.67950796919051e-05,5.21355291463529e-06,4.94847110599896e-06,5.45096382858598e-06,5.15037467734173e-06,5.39446625267755e-06
"contig00106_4",3.20228263384361e-05,9.836368022421e-05,9.55129542106887e-05,9.13384240767942e-06,8.88591697690727e-06,8.43411472569799e-06,9.29055728752068e-06,8.7782367479866e-06,9.19426349763518e-06
"contig00107_2",9.16536228817752e-05,0.000120655732399668,1.301766105547e-05,3.36115050639535e-05,9.80975027167355e-05,0.000113800817106231,5.69803301061821e-05,5.38381942192379e-05,0.000101501543485225
"contig00107_4",0.000437685726153499,0.000627399652271844,0.000586008421225596,0.00309105603409481,0.00192865910889815,0.00163693174881397,0.00251425706593529,0.00250038985187947,0.00227707776615864
"contig00107_6",0.000383035464213891,0.000392186680820285,0.000177716245679925,0.000152954012915339,0.000106287349475162,0.000383356142808383,0.000555636920648682,0.000440997274858796,0.000549877913601662
"contig00107_8",0.000319335505801593,0.000361382199708582,0.000250649146504413,7.19082502277307e-05,0.000321799444265525,0.000358557219120492,0.000277939690197937,0.000262612922638857,0.000246105358567609
"contig00108_3",0.000250286711273337,0.000324604090334767,8.29464684581392e-05,9.99446799194092e-05,0.000180573381454913,0.000276864278703147,0.00065352530233697,0.000590043285237409,0.000474284588872596
"contig00109_2",0.000447864463971022,0.000201768393155862,0.000302786759666184,4.59878344479673e-05,0.000164045048686083,0.000127394360798624,0.000109146043172384,0.000220987006504546,0.000138876142830559
"contig00109_3",6.63439416485303e-05,0.000113214974846047,0.000153907370660605,1.89232237441397e-05,5.52287375741748e-05,8.73677434504122e-05,9.62395049161832e-05,5.45594714623664e-05,5.71452070977421e-05
"contig00109_4",0.000108935114064871,0.000143405634804993,0.000139249525835785,1.33163426347650e-05,3.88646671818267e-05,1.2296200930058e-05,4.06344576312773e-05,8.95853049937622e-05,4.02132938835963e-05
"contig00110_1",0.00261241289071097,0.00177698286606187,0.00168915729166018,0.00645611029218539,0.00603754155828987,0.00316119287388839,0.00707569577448982,0.00599442540806087,0.0049252542986996
"contig00110_10",0.000289542817264236,0.000142740179423067,0.000309192102609852,0.00011929094875366,0.000330304584424667,0.000144045286533325,0.000233341723056639,0.000273388101782422,0.000212449350749301
"contig00110_11",0.000107131552573731,0.000266392586508613,0.000228240116850045,3.9287620157535e-05,1.27404041423869e-05,1.20926214444610e-05,1.33205672367432e-05,1.25860149399940e-05,1.31825036240928e-05
"contig00110_13",0.000218259282108545,0.000223473780904447,0.000242526257497326,3.29579480210433e-05,0.000245819019925054,0.000213031681113255,0.000636945123370272,0.000348422846922168,0.000320701018721680
"contig00110_14",2.20093393722902e-05,6.76055135509252e-05,0.000109410341728117,0.000433161602562283,0.000384760205100085,0.000643442628668607,0.000670468550916076,0.000923094295741847,0.000701434740455301
"contig00110_2",0.00184526970782890,0.00199731878437524,0.00138031754317069,0.00425571070264118,0.00510575329201253,0.00373528661941112,0.00316624311877478,0.00388769080492485,0.0033756231523504
"contig00110_20",0.000167346873503103,0.000236619297428238,0.000245607353327600,6.81888579745723e-06,6.63379663965663e-06,6.29650289004695e-06,6.93588156120079e-06,6.55340777910034e-06,2.05919797990140e-05
"contig00110_3",0.000106008285967453,0.000238790116670699,0.000105395283316076,5.44259692090623e-05,1.76495506926644e-05,8.37608182620924e-05,1.84532628692498e-05,5.23070162185073e-05,0.000127834003033634
"contig00110_34",0.000210505166669627,0.0004216977577929,0.000282083692930709,0.00126088624904268,0.000799996466049681,0.000643614810265789,0.000390332186077874,0.000519341345187318,0.000575488069102476
